"","Date","Lamp","Laptop","Router","Coffee","Entertainment","Fridge","Kettle"
"42","2012-08-07",-0.438881160096299,9.41952528171948,19.7768456839279,4.35224464918169,59.4904410588208,11.6545614433204,5.76608265029283
"43","2012-08-08",-0.435415171647492,5.85644463158869,19.8103835760087,-0.166242274126716,16.8808744739462,10.8710546672377,-0.170950869001597
"44","2012-08-09",-0.421162683163962,5.40621445774208,19.5887080904651,1.5859300343758,16.5992678001806,11.1178020699553,-0.169089562258386
"45","2012-08-10",-0.430820157874025,8.06818565753837,19.5712346720989,10.2377268458761,16.6147857832357,11.7169913495683,-0.170186962429686
"46","2012-08-11",-0.434431352577606,17.4561955029052,19.5919658464316,8.71337132433621,18.204907423783,15.5998789634019,-0.172527141831987
"47","2012-08-12",-0.406103216046668,6.70982353711891,19.6040837114285,7.30274225468182,24.2701788965022,11.3132687907127,-0.167776671913702
"48","2012-08-13",-0.425678847889997,5.69612458112456,19.6021833537813,1.6868146913123,16.8634549920137,12.4697142063474,5.21538600546309
"49","2012-08-14",-0.428551586842288,5.66856378700896,19.6001842762564,-0.1679790422232,20.3949578300424,12.4833919326836,5.11173306835806
"50","2012-08-15",-0.438395630222922,5.69809326500613,19.5877949315956,-0.194761452811408,19.1958336199912,12.0430349100674,-0.145647943702401
"51","2012-08-16",-0.424208906456168,5.66292849776615,19.8445159737494,5.2017682084076,18.8134973066506,13.0363995854071,-0.149801718789787
"52","2012-08-17",-0.453549863422764,5.38367010717841,18.8749824475104,5.89781478170791,14.4899094053103,11.507622242876,-0.200629644204727
"53","2012-08-18",-0.403122757471238,5.66979421977361,19.9284525498275,7.84942360482882,20.0593583601472,14.4963305856617,-0.164998081205583
"54","2012-08-19",-0.411109053450311,13.7041834110743,20.0197684367694,16.533191574805,16.4991568404361,17.0153125544573,-0.163172911178499
"55","2012-08-20",-0.428806222366258,5.40087445045024,20.0029366976087,8.25637170328017,17.7279089423366,13.8149870515521,-0.13577004027871
"56","2012-08-21",-0.435323825088544,5.267916204889,19.9693719391653,-0.16714026702007,20.2140507511748,14.6874156799926,-0.129639215028126
"57","2012-08-22",-0.428296951318318,5.2602137993935,19.9843280006482,7.29655990254404,15.0470976064261,15.7819428982152,-0.130963679714808
"58","2012-08-23",-0.432735776985578,5.2665135304058,19.9725309752541,-0.168649737262437,15.0040039630547,13.8796325806153,-0.133510034954513
"59","2012-08-24",-0.433841061135674,5.26274845679298,19.8801044896873,-0.175093186069122,58.1663152376212,13.495285883238,-0.134293514201718
"60","2012-08-25",-0.686196439732401,12.2364690646774,19.8065335007755,6.72872490370147,30.8658602305609,15.2804654841547,-0.196802959327762
"61","2012-08-30",-0.641444311905368,10.5244029443969,19.7384414650802,-0.658099714345239,18.0697355540638,-0.828822220884743,-0.478286534410519
"62","2012-08-31",-0.536644366767749,5.27677520162504,19.7574450415519,NA,22.107069587259,NA,-0.317183268131207
"63","2012-09-01",-0.858642561170398,5.2759139102757,19.6965595569342,NA,37.3059766695988,NA,-0.476087409430774
"64","2012-09-02",-0.426688117780504,5.27296091136369,19.7367879071275,NA,29.8436654216533,NA,-0.15025810782657
"65","2012-09-03",-0.43474385981157,6.57010288421028,19.7854568068705,-0.34551922023658,15.3450531632677,7.19475515845274,5.08771927590916
"66","2012-09-04",-0.441619018958772,8.73885121391699,19.7106563381097,5.36431736429084,25.9661179460173,8.84984414384592,-0.153849162480613
"67","2012-09-05",-0.436470277436978,5.66583227875645,19.834150386583,-0.174132515683233,32.0207722632468,9.20651146901549,5.77971792171115
"68","2012-09-06",-0.431132665107989,5.70572184240376,19.8428870957661,-0.174913419060626,20.4464731359522,10.6019863311651,4.7107305963101
"69","2012-09-07",-0.429535405912174,5.38778335239242,19.8504638463853,-0.171682214866085,22.1317713268826,10.8683209653001,-0.14025787633973
"70","2012-09-08",-0.628854847334429,5.2754709604389,19.7973031922035,6.78127084770481,14.6911073740133,11.0785398784694,-0.133635190397926
"71","2012-09-17",-0.789173360494456,8.9225316359175,19.5050183140813,3.30804248964096,22.4408855042941,9.27565161577814,5.54691572675294
"72","2012-09-18",-0.423826953170212,5.66568460832427,19.5317960809278,-0.175161286025139,23.5102028368712,9.62124435959166,8.74433258709693
"73","2012-09-19",-0.429662723674159,5.69452505162157,19.5120767853423,-0.170683361767634,24.1597839625917,8.13648182295887,4.07524660408806
"74","2012-09-20",-0.43224380193986,5.65913879233316,19.4842377798097,-0.176806188684923,16.4073446827473,8.94401864973726,4.43908036019352
"75","2012-09-21",-0.430901178268015,5.69408209692354,19.4921600500012,-0.171008060024538,15.4580896016111,8.92706449616889,-0.152295192018334
"76","2012-09-22",2.73906666195977,5.66888362219033,19.4730330736823,6.7524055813792,19.0040708315007,12.1759177099007,4.68226304798722
"77","2012-09-23",-0.423271384754277,16.2818238366629,NA,8.64087673071136,26.8154792437325,8.98508624250561,-0.159767227250631
"78","2012-09-24",-0.425623278316628,6.32008706034862,NA,9.67877578149957,24.7942611139147,10.2745871064145,-0.148788166392741
"79","2012-09-25",2.76064070510892,8.26957464026945,NA,-0.173564026829325,27.3413963992222,8.83576915021181,8.94306381513461
"80","2012-09-26",-0.431222957707354,5.65859742829695,NA,5.93461808120558,54.3307878909234,9.06970458181902,-0.152808885390866
"81","2012-09-27",-0.422313016505012,5.66792398412,NA,3.09004962070881,15.0671027593231,8.80234081992639,5.64256280353712
"82","2012-09-28",-0.412933195212852,5.6926056042964,NA,6.02363536366583,19.4167710768768,9.09891717748096,-0.168387949721058
"83","2012-09-29",5.42794347369152,5.66041844996412,NA,14.0378193526471,21.1416218604597,11.88946761638,6.44564712146114
"84","2012-09-30",-0.419941524803815,5.69196574480891,NA,7.22718935843422,49.0271805701521,12.5118669913655,4.20267985370032
"85","2012-10-01",4.72602749184009,5.65808065557073,NA,17.5508957046459,29.3626800111114,11.9520516386953,3.87414126276071
"86","2012-10-02",-0.429276758374036,15.118336574342,NA,4.86634550290516,36.4896136785574,10.1824371700734,12.539545348272
"87","2012-10-03",-0.430353172179912,8.78735483946388,NA,5.28601872138244,31.2438419326836,9.57182564688997,6.85627424593162
"88","2012-10-04",-0.42864016956411,6.01526325134841,NA,2.14552389071506,22.7298490647932,9.44858663441283,4.31773806477002
"89","2012-10-05",-0.429599130303942,5.65960637306419,NA,-0.172909095117943,22.0163813004931,8.81815484663997,-0.151324542234774
"90","2012-10-06",-0.422417185583,5.66799780955578,NA,-0.165807871709993,22.0983752725758,9.05642573670687,-0.146600615754994
"91","2012-10-07",-0.420715757309197,5.69430353746615,NA,-0.168794668742332,22.1013106159865,9.085230510197,-0.155705479524989
"92","2012-10-08",-0.431441160327785,5.65603816118429,NA,-0.174826976203153,32.1183594492928,9.20297998425889,3.89023055950369
"93","2012-10-09",1.30608436109632,5.67929249971064,NA,6.05256391606287,31.8561860841686,9.84851846871455,5.18140875529526
"94","2012-10-10",-0.421155582305146,5.65003371154425,NA,10.087405105558,36.6203473043358,9.53443062570893,5.81028330285423
"95","2012-10-11",-0.490590059955092,5.65259299613417,NA,6.39929897636519,30.7505268258524,10.3651083532026,6.41486676728628
"96","2012-10-12",-0.427810828954374,5.68554300099539,NA,6.09183980740295,21.8726946075141,10.207205796199,-0.150798525891803
"97","2012-10-13",-0.419299083312114,11.1308112945902,NA,6.76349357149471,21.0270567096461,10.6538628060835,-0.259859974536448
"98","2012-10-14",-0.416086020509734,10.8712783993842,NA,6.85795736811037,26.3805866408945,10.7323431077108,3.74209784948726
"99","2012-10-15",-0.426894153799856,6.00008041980138,NA,-0.267911294242922,26.2818363793143,9.27000764693627,-0.150269682168569
"100","2012-10-16",-0.432183628093243,5.06200162955161,NA,-0.200837982360703,27.1495072096576,9.64089743512581,3.13542738998588
"101","2012-10-17",-0.412544271858145,5.26875288791407,NA,-0.166551321674113,24.3434183441746,9.58975568763166,10.5857579110628
"102","2012-10-18",-0.848225653371606,5.26164108220098,NA,4.51095063774624,5.79103011296558,2.04879992291488,4.97533577166138
"103","2012-10-19",-0.523715826755249,5.26267463182018,NA,1.28348279832866,16.3432466897382,7.07932134378111,-0.363503784809833
"104","2012-10-20",-0.398030046991829,6.52006949234936,NA,5.14865075499433,22.3547896444362,8.73188889048358,5.06070469223825
"105","2012-10-21",0.34741076992523,5.62372796546216,NA,-0.165943304011667,31.803602708396,9.10794055070719,9.45701146091345
"106","2012-10-22",-0.404534827195074,5.37611900668997,NA,2.72703083786662,31.6265193627167,9.18700350471076,10.3517663019977
"107","2012-10-23",-0.404442232459085,5.26225629030765,NA,4.94938329625686,22.4245956573069,9.47648678511077,-0.155347242297275
"108","2012-10-24",-0.414535058681914,5.26661196370286,NA,-0.166920354522095,26.569199736105,9.13567790458112,-0.152780747008033
"109","2012-10-25",-0.43077386050603,5.15390785214935,NA,-0.187683378087456,31.8913635952221,8.97461081251881,-0.179443608648348
"110","2012-10-26",-0.408269327646473,5.26919583775087,NA,8.71943619516655,60.8185300701405,9.11692003912128,-0.156739739345818
"111","2012-10-27",0.269237977730966,5.33352137618926,NA,10.4101996793907,20.2767006458483,9.93943471006273,5.25898580731036
"112","2012-10-28",-0.407775642954698,5.26316679830552,NA,14.1825452488484,52.359594028797,11.0426228204357,-0.145669678696266
"113","2012-10-29",-0.598289312252599,3.1842285610778,NA,5.06559976318896,9.80665087386282,7.25541010324313,-0.424247526563115
"114","2012-11-07",-0.856848538160606,0.512599846061252,NA,-0.580249123706568,8.549819771291,1.45132249102989,-0.787296154772101
"115","2012-11-08",-0.421444940855112,5.07498694263756,NA,-0.171629765735318,15.0138213870691,9.22247864719091,-0.153538068936781
"116","2012-11-09",-0.420391675733235,5.0754791091229,NA,-0.174316359059237,15.0838023183407,9.09400983494988,-0.158042650292831
"117","2012-11-10",4.53115477094377,5.07904731614158,NA,10.9296761387995,18.2481392833167,10.8524065765411,-0.156273189657168
"118","2012-11-11",-0.393594771869719,5.0751099842589,NA,5.16777640732424,28.7877336338804,9.88043016944837,-0.161193698696729
"119","2012-11-12",-0.410773528553902,5.07456860112503,NA,4.70749853954952,20.0694415970277,9.37627547072849,-0.151297636287877
"120","2012-11-13",-0.419627769161323,5.0554846323989,NA,-0.17373825875599,22.318868065233,9.66353478205514,-0.150796363573231
"121","2012-11-14",-0.425508783305169,5.05699825759856,NA,8.97894385888562,15.1008719542119,8.98243879580546,-0.138563697770782
"122","2012-11-15",-0.426271441468553,5.06167383920924,NA,1.18718144216301,15.0713206046436,9.2833882427834,4.61372416028149
"123","2012-11-16",-0.425111705132063,5.05645687446469,NA,0.991593986087641,28.5662569619667,9.27688406004769,3.03087199935184
"124","2012-11-17",-0.408452807472395,5.06605412092873,NA,11.9400293276465,14.8861685039006,10.3737464774648,-0.142703071135906
"125","2012-11-18",-0.41706983957962,5.06713688719646,NA,1.13605442869048,20.9904783710271,9.48213000972245,-0.142926559642584
"126","2012-11-19",-0.425021412532698,5.0515598179356,NA,-0.168036297136508,16.5778098775435,9.40883027894164,11.5080514525799
"127","2012-11-20",-0.425009838190699,5.06263356385564,NA,-0.175392772865113,17.2333794578578,9.25280501956064,-0.144480348850668
"128","2012-11-21",-0.426769138174495,11.4444888800667,NA,5.66794117143915,15.0540042200051,9.29523108845112,-0.147225630222922
"129","2012-11-22",-0.427868700664367,6.34140909523369,NA,-0.163223333641982,24.0338697354105,8.90471395448969,6.2615546771916
"130","2012-11-23",-0.428375669575685,5.62431856524457,NA,-0.167297502141253,50.4954756776777,8.77274188800667,5.80522792935022
"131","2012-11-24",3.53603273397532,5.69115370946087,NA,5.36868959154147,15.1589633058636,10.6857985532073,-0.106664573254011
"132","2012-11-25",-0.813213268825667,10.1702900498854,NA,11.7045669512026,27.1649096113336,9.65765649366883,-0.140537920553717
"133","2012-12-03",-0.546227921942637,5.65645685143175,NA,4.20912258466631,19.0540258709692,9.51404216347601,NA
"134","2012-12-04",0,5.65901575696197,NA,5.82517804625107,15.2177700421306,8.90130105905229,NA
"135","2012-12-05",7.57602027824718e-05,5.67065495705919,NA,0,15.0060757413366,8.61127492187319,NA
"136","2012-12-06",4.75810529340957,5.63369380251858,NA,0,24.0557760422695,9.38867489432626,NA
"137","2012-12-07",0,6.65845805238547,NA,0,20.5781227713604,9.20134993147989,NA
"138","2012-12-08",-0.631843329706706,4.72297688372416,NA,2.8614760025695,7.9404120616218,2.97896425912637,NA
"139","2013-01-04",1.6818115250353,17.8473216336026,NA,2.28447912382231,NA,6.61296095881849,NA
"140","2013-01-05",1.86434677654575,11.9556320941457,NA,9.17524632236858,26.3444733662816,9.79886701752355,NA
"141","2013-01-06",2.28063577166138,10.2821987507813,NA,4.43533090615524,20.2604136993912,10.2281886520521,NA
"142","2013-01-07",0.000125477094377185,5.61762509467812,NA,0,56.8758140142133,9.1570302902845,NA
"143","2013-01-08",0,6.81708033310956,NA,2.66535497997639,56.5409061193546,9.59843079816662,NA
"144","2013-01-09",7.57602027824718e-05,6.51737035706845,NA,5.11031505358921e-05,56.7726955149425,9.91014454478113,NA
"145","2013-01-10",-0.00327323664899651,5.59516583288965,NA,6.48618420889373,21.2007540417602,9.75380049376143,NA
"146","2013-01-11",0,5.61846178406908,NA,5.11031505358921e-05,15.1313608243246,9.79118393967453,NA
"147","2013-01-12",0,5.62527828989097,NA,0,18.6300740537975,9.82930005671428,NA
"148","2013-01-13",5.03093821616241e-05,5.6243677818931,NA,6.98315323387116,19.9194867601102,9.84086922405611,NA
"149","2013-01-14",0,7.48267372960022,NA,4.88708791453506,16.0685653151693,9.89866488946503,NA
"150","2013-01-15",0,7.60470665547814,NA,-0.466008120326859,17.5728549792819,9.61410289474293,NA
"151","2013-01-16",0,5.62520446491817,NA,0,14.9004508287229,9.16320118197181,NA
"152","2013-01-17",-0.00225699668973819,5.60032453714206,NA,5.95858007280261,19.160670571078,9.3046615074423,NA
"153","2013-01-18",0,7.77672491909535,NA,8.68339260642607,21.8880958401815,9.96209804949189,NA
"154","2013-01-19",2.54508206208477e-05,5.26171490717378,NA,11.4316455530221,14.9812853688743,9.76244433922082,NA
"155","2013-01-20",2.54508206208477e-05,6.38367125188083,NA,5.47801280411584,28.1957748061298,9.89916471631288,NA
"156","2013-01-21",0,6.8615107431885,NA,5.84973071263224,24.3427461318549,8.92944210537281,NA
"157","2013-01-22",2.54508206208477e-05,5.61248196127225,NA,0,21.9127038183754,8.98628073798005,NA
"158","2013-01-23",0,5.61282647781199,NA,0,21.9684019907868,9.41796032130373,NA
"159","2013-01-24",0,6.20768468020093,NA,0.000151195629528461,21.8545879383782,8.70509857334661,NA
"160","2013-01-25",0,5.2665135304058,NA,7.98251116924003e-05,36.1246448957152,8.76641601981527,NA
"161","2013-01-26",0,5.2593278997199,NA,10.3916113709808,43.0220383504248,11.0890626928864,NA
"162","2013-01-27",0.000150335424431121,5.27881762691266,NA,-0.467833406676081,19.3756328711313,9.5670035567953,NA
"163","2013-01-28",0,9.08556837091136,NA,7.49454312379916,15.5139249982638,8.52859413852173,NA
"164","2013-01-29",0,5.26575067235353,NA,2.66083705641334e-05,24.5858906733952,9.69997347600639,NA
"165","2013-01-30",7.57602027824719e-05,5.27104146207088,NA,4.58361077015672,15.1741338155976,8.5122901090303,NA
"166","2013-01-31",0.000126069584944096,5.26744864672793,NA,0,20.1162921028265,8.20114168267784,NA
